comment
"Shariful Sharif
জ্বী অবশ্যই ।
একজন ৫ শহীদের মর্যাদা পাবে মনে হয় ।"
শহিদের কাজ করতে গিয়াই তো শহিদ হইছে😄😄😄
আল্লাহ নিষ্পাপ সোনার ছেলেগুলাকে জান্নাত নসিব করুন।আমিন।
Kamal Hossain vai
Kamal Hossain ভাই আপনি মুসলমান নাকি আওয়ামীলীগ
Kamal Hossain 😆😆😆
Kamal Hossain https://youtu.be/dSXsZaGml6U
"Kamal Hossain বলদ,কোথায় কি বলতে হয় তাও জানেনা !"
Md Abu Sayed Babu ব্যঙ্গ বুঝেন।কথা বুঝে কমেন্ট করবেন।না বুঝলে ইগনোর করুন।
"Md Salam সালাম ভাই,আপনাকে সালাম।"
মেঘলা আকাশ একটা কমেন্ট পড়ে ধারনা করে বসলেন।কি হাইপোথিসিস। আজিব আমরা।
Nil Akash কি খবর নীল আকাশ।
ভালো আছি ভাই
লীগ বিশেষনটা উল্লেখ না করাই ভাল কারন এখন যাবতীয় অপকর্ম বলতে লীগ কেই বুঝানো হয়
Rashed Abrar একটা যৌক্তিক কথা বলার জন্য আপনাকে ধন্যবাদ ভাই ।
Rashed Abrar https://youtu.be/dSXsZaGml6U
"বিএনপি জামাত শিবির থেকে কিনেছিলো নিশ্চয়।তারা স্বাধীনতার পক্ষের শক্তিকে এইভাবে বিনষ্ট করে দিতে চায়।খাদ্যমন্ত্রী সাহেব কর্মীদের জন্য নিজস্ব ব্রান্ডের কিছু মজুদ রাখুন।না হয় এই প্রজাতি বিলুপ্ত হয়ে যাবে।
মাননীয় প্রধানমন্ত্রীর দৃষ্টি আকর্ষণ করছি😐"
"ছাত্রলীগের আদর্শ
শিক্ষা, শান্তি ও প্রগতি
কেন তবে এদের মাঝেই দুর্গতি"
কিছু একটা হলেই ছাত্রলীগ এর নামে চালিয়ে দেয়। এরা মেয়াদ উত্তির্ন গান্জা পায় কোথায়। শুধু শুধু ছাত্রলীগ এর নামে গুজব ছড়ায়।
মোঃ আমির হোসেন অন্তর সত্যি কখনও চাপা রাখা যায়না ভাই।
মোঃ আমির হোসেন অন্তর ha ha ha...... 🤣🤣🤣🤣
এটা রডের বদলে বাঁশ দিয়ে ঢালাই করা না
ছাত্রলীগ কি পীর নাকি?
মোঃ সোহাগ আলী হুমম পীর তাহেরি ডিজে পীর😎😎
মোঃ আমির হোসেন অন্তর চাকরীটা আপনি পেয়ে গেছেন🥴 তেলবাজ লিগের সভাপতি হিসেবে🤐
Alamin ধর্ষণলীগ
মোঃ আমির হোসেন অন্তর এরা ছাত্রলীগ ই ছিলো।
হোক প্রতিবাদ ভেজাল পণ্যের বিরুদ্ধে।তিনটি সোনার ছেলে হারালাম আমরা।
"Shamsul Haque Sumon ভাই এইটা ভেজাল পন্য না।৷ এইটা মদ।।।
মদ নিষেদ্ধের দাবিতে প্রতিবাদ করুন"
হাচা কথা কইছো বন্ধু
Shamsul Haque Sumon ধন্যবাদ মর্মী সাধক 😍🥰
আবার তাদের জন্য একজনকে দেখলাম দোয়া চাইতেছে. যেনো আল্লাহ্ তাদের বেহেস্ত নসিব করে।
Mohammed Kalam আমি ও দেখলাম
Mohammed Kalam বেহেস্ত? না দোজখ!!
"Mohammed Kalam
বেহেস্ত না হয় পাইলো, কথা হচ্ছে মুসলমান সবাই-ই একদিন বেহেস্ত পাবে। কিন্তু এখনকার বাঁশ কে নেবে ?"
Mohammed Kalam শুধু তাই না জান্নাতুল ফেরদৌস এর দাবি করছে!
আরবের বেদুঈন হাস্যকর
"এরা বি এন পি র লোক
ছাত্রলীগ কখনো এসব
করতে পারেনা
উক্তি আল নাহিয়ান খান জয়"
Shekh Sharif সাবাস রাইট ♥
Nazim Uddin
হযরত শামীম উসমান কে দিয়ে জানাযা সম্পন্ন করার দাবি জানাচ্ছি 😇😇
মুহাম্মাদ হারুন কুষ্টিয়ার এসপি কি দোষ করল🙄
"HM Saddam Hossain হেতি তাহাজ্জুদ পড়ে , জ্ঞানী মানুষ।"
মুহাম্মাদ হারুন 😑😑
মুহাম্মাদ হারুন একদম রাইট
"জাতী সোনার ছেলেদের হারালো, তিন দিনের রাষ্ট্রীয় শোক পালন করা হোক।"
Mrzn Hq https://youtu.be/dSXsZaGml6U
এরা মনে হয় অনুপ্রবেশকারী ছাত্রলীগ। পুব' অভিজ্ঞতার অভাবেই অক্কা পেল।
"যারা নেশা করে অবৈধ হারাম পথে গিয়ে মারা যায় তাদের জন্য জাতি কোনো রকম দুঃখ প্রকাশ করবেনা !
এদেরকে মদের ড্রামে ঢুকিয়ে মাটি চাপা দেওয়া হউক !"
ছাত্রলীগের হাতে এই গুলো কে তুলে দিয়েছে??????
"Rafiqul Islam Raonak আর কে হবে,,,, পাগলা আল নাহিয়ান খান জয়,,, সাথে ফো ও দিয়া দিছে"
Rafiqul Islam Raonak শিবিরে😁
"পোলাগুলার চেহারা দেখছেন ফুলের মত পবিত্র
যে মুখ দিয়ে বঙ্গবন্ধুর নাম নেয় সেই মুখে ওরা মদ খেতে পারেনা..😐😐
সব দোষ জামাত শিবিরের 🤫"
"মনে হচ্ছে খবরটা ভুয়া, যদিও মৃত্যু হয়ে থাকে তা হলে গল্পের বই পড়তে পড়তে মৃত্যু হয়েছে কারন ওনাদের হাতে বই ছাড়া অন্যো কিছু থাকার কথা না।"
যারা ভেজাল মদ বিক্রি করছে তাকে আইনের আওতায় আনা হোক।আর ছাত্রলীগের পরিবারকে বড় অনুদান দেওয়া হোক৷ তারা মানুষ ছিলোনা তারা ছিলো ছাত্রলীগ।
Md Sohel https://youtu.be/dSXsZaGml6U
কিন্তু ওদের নেত্রি /মমতাময়ী মা আবার আপাও ডাকে উনি তো বলবে করনায় আমার ৩ কর্মী কে হারালাম। মাল খোর লিগ যে মাল খেয়ে মরেছে তা আর উল্লেখ করবে না।
"নাহিয়ান খান জয় সাহেব কে
এই খবর টা পৌছে দিন।"
"MD. Murshed Kamal
ভাই নানা বাড়ির গল্প আম্মার কাছে বলাটা কি আপনার কাছে হাস্যকর মনে হয় না ?"
MD. Murshed Kamal https://youtu.be/dSXsZaGml6U
"MD. Murshed Kamal এগুলো জামাত বিএনপির ষড়যন্ত্র
বাণীতে
কামরুল আহসান"
"পাচ জনের মৃত্যু হয়ছে,৪জন হাসপাতালে আছে। ভারতের মেয়াদ উত্তীর্ণ মদ খাওয়ার কারণে এটাই হয়ছে বলে প্রাথমিক ধারণা করা হচ্ছে"
"মানুষ তার বন্ধুর ধর্ম (স্বভাব-চরিত্র) দ্বারা প্রভাবিত হয়, সুতরাং তোমাদের প্রত্যেকে যেন লক্ষ করে সে কার সাথে বন্ধুত্ব করছে।
[মাকারিমুল আখলাক, তাবারানিঃ ১/৩১৪]"
Zubaid Hasan https://youtu.be/dSXsZaGml6U
"আল্লাহ পাক এভাবেই খারাপ দের ভালো থেকে আলাদা করে ফেলেন।
আল্লাহ আমাদের ঈমানের মৃত্যু নসিব করেন আমিন।"
ওদের নাম শুনলে মানুষ এত্ত হাসে ক্যারে!! আসুন আমরা মানুষের শোকে শোকাহত হই।
নিউজের জোরটা বেড়ে গেলে ছাত্রলীগের নাম থাকাতে...ধন্যবাদ সাংবাদিক। পত্রিকার কাটতি বেড়ে গেলো।
Sheikh Shimul https://youtu.be/dSXsZaGml6U
"এভাবে শিরোনাম করা ঠিক হয়নি।
বললেই হতো মদ্যপানে ৩ জনের মৃত্যু, শুধু শুধু একটি দলের নাম কেন ব্যবহার করতে হবে, কেননা মানুষ ভাল করেই জানে এসব কারা খায়!"
"যে আল্লাহর সীমা লঙ্ঘন করে সে নিজের ক্ষতি নিজেই করে"" সূরা আত্ব তালাক আয়াত 1"
লীগের এমন অমীত সম্ভাবনার তিনটি নক্ষত্রের পতন হওয়ায় দোকানদার ও মদের কোম্পানির বিরুদ্ধে মামলা করা হোক।😷😷
"এরকম মদপানকারীদের মৃত্যুর সংখ্যা আরো বৃদ্ধি পাক। করোনা মৃতুকে ছাডিয়ে যাক, অন্তত হারামের কথা না ভাবলেও মৃত্যুর কথা ভেবে হলেও আগামী প্রজন্ম মাদক থেকে দূরে থাকবে বলে মনে হয়।"
MD Idris Azad https://youtu.be/dSXsZaGml6U
খুব দুঃখ জনক '' সাংবাদিক ভাই মদ কোথায় থেকে কিনছে তা কি জানতে পারছেন +?
লীগের নাম উল্লেখ করাটা ঠিক হয়নি মানুষ খালি হাসে আর হাসে।
ভেজাল মদ সরবরাহকারী প্রতিষ্ঠানের বিরুদ্ধে আইনগত ব্যবস্থা নেওয়া হোক। এভাবে সোনার ছেলেদের মৃত্যু মেনে নেওয়া যায় না 😭
কুষ্টিয়ার এসপিকে জানাজা পরানোর জন্য জোর দাবি জানাচ্ছি 😥
Hriday Hossain Shuvo সহমত প্রকাশ করছি
Hriday Hossain Shuvo https://youtu.be/dSXsZaGml6U
ছাত্রলীগের সুনাম শুনলে একটি পক্ষের গায়ে জ্বালা ধরে: নাহিয়ান জয়
"অপরাধ দেখলেই ছাত্রলীগের ছবি দেখেন তাইনা।
কই ছাত্রলীগের ভালো কাজ গুলাত পাবলিশ হতে দেখিনাই কখনো?"
ফখরুল অর রশিদ সালমান খুব অন্ন্যায় হয়েছে। 😀
আহারে এদের মৃত্যুতে মদ ব্যাবসায়ীদের অনেক ক্ষতি হয়ে গেল।তারা এখন কার কাছে মদ বিক্রি করবে। তাদের সংসার কেমনে চলবে। আল্লাহ তুমি মদ ব্যবসায়ীর পরিবার কে হেফাজত কইরেন।
Tariqul Islam Shajib 3 jon kreta to koima gelo
"রাজনৈতিক পরিচয় সবচেয়ে বড় পরিচয় । বাকি দুজনের পরিচয় না দিয়ে শুধু ছাত্রলীগের পরিচয় দিল।

তাই প্রতিটি রাজনৈতিক নেতার উচিত খারাপ কাজে লিপ্ত না হওয়া।"
S Sujon Ahamad ভাই বাকি দুইজন তারা-ই। নেতা একজন আর কর্মী দুইজন। মদপানে ছাত্রলীগ নেতা এবং ২ কর্মীসহ ৩ জনের মৃত্যু । হেডলাইনটা এমন হলে মনে হয় আপনার/সবার বুঝতে একটু সুবিধা হতো।
S Sujon Ahamad https://youtu.be/dSXsZaGml6U
"যেহেতু এটা নারায়ণগঞ্জের ঘটনা,,সুতরাং এদের জানাজা শামিম ওসমান ভাই ই পড়ানোর অধিকার রাখে,, কেহ কুষ্টিয়ার এসপির পক্ষ নিবেন না।"
FãrDïñ ÑøMâñ জ্বী
জানাজার নামাজ এর জামাত এর জন্য কি লেখক ভট্টাচার্য আসবে না পাপোশ আসবে। 🤨
Sha Poran ফালতু চার্য আসবে ।
"স্বয়ং আল্লাহ তাআলা সুন্দর মৃত্যুর জন্য সতর্ক করেছেন। তিনি ইরশাদ করেছেন, "" হে মুমিনগণ! তোমরা আল্লাহকে যথার্থভাবে ভয় কর এবং তোমরা আত্মসমর্পণকারী না হয়ে কোনো অবস্থায়ই মৃত্যুবরণ করো না।"" -সূরা আল ইমরান (৩) : ১০২"
শিশুলীগ থাকা অবস্থায় অভ্যাস করলে এত বড় অঘটন গঠতে পারত না।😆😆
আসাদ উদ্দিন তিতুমীর https://youtu.be/dSXsZaGml6U
বলা উচিত ছিলো আদর্শের ছেলেরা মুত খেয়ে পিতার নিকট গমন করেছে
সাংবাদিক ভুল বলেছেন মদের জায়গায় জুস হবে
ওরা কি ব্যান্ডের মদ খাইছিল 🙄
Amin Khan ওরা মদ কি জিনিস চিনে নাকি
Amin Khan তর কোম্পানির
Amin Khan https://youtu.be/dSXsZaGml6U
Shafiur Sagar আরে আমার কম্পানির ম্যানাজার দেখি 😂
Ranjan Kumar Shil তর লগে থাইক্কা চিনছে নষ্ট
Amin Khan ম্যানাজার হওয়ার যোগ্যতা আমার নাইই
Shafiur Sagar তার পরেও তুই ম্যানাজার 😂😂😂
Amin Khan আমি এইসব বালচাল খায় না
সাংবাদিক ভাইদের প্রতি উদাত্ত আহ্বান জানাচ্ছি 🙏 আওয়ামী লীগের কেউ মারা গেলে দলীয় অঙ্গ সংগঠনের নাম উল্লেখ করবেন না।কারণ এ জাতি তাদের এই প্রস্থানেও হাসাহাসি করে।সো ভেবে দেখবেন।
Saiful Malek Akash https://youtu.be/dSXsZaGml6U
প্রিয় দলটি থেকে এমন শিহ্মাই পেল। মদ খেতে খেতে আজাবের দেশে চলে গেল।
হায় হায় এভাবেই সূর্যসন্তান গুলো কমে যাবে 🤦🤦
Mahamudul Haque তুমি ভবিষ্যৎ সূর্য সন্তান। এটা ভুলে যেও না😏
Imran Hossain শালা আমি মদ খাইনা😬
Mahamudul Haque কেও ই মায়ের পেট থেকে মদ খাইতে খাইতে আসে না😎
Imran Hossain আমি বড় হয়েও খাইনা
"Søhêl Ráñà dekh mrittu koto vabe hoy,,Allah jno amon mrittu na dey setai kamona kori."
Md Al Hasan Soyeb 😓😓😔
সমস্যা নাই। কবরলীগের দরকার আছে। পাঁচ বছর পর নৈশ ভোটের জন্য তাদের বড়ই প্রয়োজন।
হায় রে মদের ফ্যান্টাসি রে!!! বাবা-মায়ের কি হারায় তোরা কি বুঝবি।
তারা মদের পরিবর্তে সাংবাদিকের মুত খাওয়াতে এমন ঘটনা ঘটেছে বলে প্রাথমিকভাবে ধারণা করা হচ্ছে 😐
"এই নিষ্পাপ শিশুদের মৃত্যুর খবরে স্মরণসভা চাই , দোয়া মাহফিল চাই ।

সাথে ফেসবুকের আবাল সমাজের কাছে, ""ইন্নালিল্লাহ...... বেহেশত নসীব করুন"" কমেন্ট দেখতে চাই ।"
Islam er khadem desh er shonar chele ai neta rotno guli aivabe jhore jhore more gelo?
"কম দামের জন্য🐸দীর্ঘ মিয়াদী মদ খাইছে মনে হয়😆
ভাই তুরা ত মদ কোম্পানিরে শেষ করলি🐸
তুরা মরছস 🐸মদ কোম্পানিরেও মারছস🐸"
Muk vora dari kintu morlo haram mod kheye
এদের কি মুক্তি যোদ্ধা ভাতা দেওয়া হবে ফ্রান্স?
"তোরাইতো দেশের উজ্জ্বল ভবিষ্যত,, মদ খা, তোরা মানুষ হ"
আগামীর মুক্তি যোদ্ধা
"Shamim Ahmed শহিদ,,"
নিশ্চয়ই এরা আসল চাত্রলীগ না। এরা অনুপ্রবেশকারী। আসল হলে মরতো না। দেশকে বাঁশ দেয়ার জন্য বেঁচে থাকতো।।।
এরা কি মানুষ আছিলো না? না বাপ মা আকিকা দেয় নাই??
"পীঃ শাঃ মীঃ 9 তারিখে মাঠ কাপানোর কথা বলচে।
এখন তো দেখচি নিজেদের খাট টাই কাপিয়ে দিচে।"
মদের দোকানদারের বিরুদ্ধে মামলা হোক।
একে তো মদপান দ্বিতীয় তো ছাত্রলীগ। সবাই এত হাসছে কেন?
ছাত্রলীগ এমন জঘন্য কাজ করতে পারে না এর পিছনে গভীর ষড়যন্ত্র লুকিয়ে আছে!!
"Shisir Khan একদম ঠিক বলেছেন, তদন্ত কমিটি গঠন করা হোক,"
Jihadul Islam তদন্ত কমিটির কাজ কি জাতি আজো জানতে পারিনি!!
"Shisir Khan তদন্ত কমিটি রির্পোট দিবে, যে মদ পান করে ছাত্রলীগের মহান নেতা মারা গেছেন, তিনি ষড়ন্ত্রের শিকার, কারন এই বিষাক্ত মদ তৈরীর পিছনে বিএনপি জড়িত। (বাণীতে হাসা মিছা নূল হক ইনু)"
Jihadul Islam ভাই বিনোদন পাইলাম🤣🤣🤣🤣🤣🤣🤣🤣🤣
এগুলাই হুজুরদের বিরুদ্ধে মাঠে মানছিলো।
"তিন জনের মৃত্যু বললেই হতো,সাথে ছাত্রলীগ নেতা উপাধী না দিলে কি নিউজটা পরিপূূর্ন হতোনা।"
যারা তাদের জন্য শোক বার্তা দিবে তাদের সান্তনা পুরুস্কার হিসাবে মদ দেওয়া হোক
অ-প্রতিরোধ্য সুলতান Absurdity
সাবাস ! বাকি নেশাখোর গুলা মরবে কবে ?
"মেয়াদ উত্তীর্ণ মদ আরো বেশি করে খাও...
খুব ভালো কাজ করে মারা গেছে 😑"
লেবু দিয়ে খেলে এমনটা হতোনা...
Abu Toyeb Mansur amar bondhu tar ovigota thake bolse..pls apply this..
জামাত বিএনপির হাত আছে। তদন্ত করা প্রয়োজন
"ফুলের মত পবিত্র ছেলে গুলো
মাম পানি খেয়ে মরে গেল!!"
"সাংবাদিক ভাইরা আপনারা ভুল করতেছেন,এরা হয়তো কওমী আর নাহলে আলিয়া মাদরাসার ছাত্র"
"ছাত্রলীগ নাম টা উল্লেখ করা ঠীক হয়নি, বাকিরা লজ্জা পায়। সাংবাদিক ভাই ভালা না।"
"সাদা সাংবাদিক ছাত্রলীগ নাম উল্লেখ করা হইছে কেনো
এখন সাংবাদিকের নামে মামলা হতে হবে"
মদের বিচার চাই
Tawhedul Islam এইটা nichoi বিএনপি অথবা জামাত শিবিরের হাতে বানানো হয়েছে 😜😂
Md Mahbub Rahman 🤣 এমটাই দাবি
Tawhedul Islam
Tawhedul Islam আমিও বিচার চাই
মদ খেয়ে মানুষ হতে চাইছিল! 😢😢
"তা‌দের‌কে রা‌ষ্ট্রিয় মর্যাদায় দাফন করা হোক! ওহ আসল কথা বল‌তে ভুলে গেছি এটা সম্পূর্ণ মিথ‌্যা, বা‌নোয়াট ও উ‌দ্দ্যেশ‌্য প্রনো‌দিত খবর! আ‌মি এর তীব্র নিন্দা ও প্রতিবাদ জানা‌চ্ছি!!"
৩ জন সোনার ছেলে হারাইলাম আমরা
সাফায়েত হোসেন খান সোনার টুকরা 😁
সকল প্রকার মাদক সেবনের ফল এমন হওয়া উচিত!!!
"Mohammad Masum স্যার, আপনি একদম সত্য কথা বলছেন, আর আপনার মতো একজন সাহসী, পুলিশ পেয়ে খিলখেত থানার নাগরিক অনেক আনন্দিত,"
বিনাহিসাবে জাহান্নাম 🤣🤣
"যেমন কর্ম, তেমন ফল।"
এই লীগ উচ্চারন করলে বঙ্গবন্দুর আজাব হয়😓
কিছু বাইনচোদ আবার তাঁদের জন্য শোক প্রকাশ করছে
আহারে সুখ লাগলো.. 😅
"কুষ্টিয়ার s p কে দিয়ে জানাজা পরানো হোক ।
অথবা মুফতি তাপস কে দিয়ে ।"
তাদের ভাস্কর্য তৈরি করা হউক
"আম্মাজানের সুযোগ্য সন্তানেরা,
নিম্চই তোমরা বি এন পি' র পলিটিক্সে পরছো!"
death news is a sad news. But some death news do not evoke sadness.
পীর এর কাছে নেন
জামাত ইসলাম এর কাজ মনে হয়
"জয়বাংলা, এখানে জামাত-শিবিরের হাত আছে,"
দেশ তিনজন সোনার ছেলে হারালো!
দূর ছাত্রলীগের দ্বারা এসব সম্বব হয় নাকি
জীবনের শেষদিকে এসে একটা ভালো কাজ করলি
সুস্বাদু পানি মনে করে খেয়ে ছিল....???🤭
২২ বছর ধরে তাহাজ্জুদ না ছাড়া ইমামকে দিয়ে জানাযা দেওয়া হোক🙂
ভূয়া খবর ।বিষ পান করলেও মরার কথা নয় ।
মদ কম্পানি গুলির উপর ছাএলীগ মামলা করতে পারে ।
"গুজবে কেউ কান দিবেন না। 😆😆😆😆

ভিটামিন-এ ক্যাপসুল খেতে গিয়ে তাদের অস্বাভাবিক মৃত্যু হয়েছে 😛"
"মদের পাত্রটি ভালোভাবে পরিক্ষা করার দাবী জানাচ্ছ।
-মাননীয় স্পিকার"
নিশ্চিত এই মদ জামায়েত এর কারখানায় তৈরি হয়েছে।
জামালপুরের ডিসি কে জানাজা পড়ানোর জন্য আমন্ত্রন করা হোক।
যেখানেই অপকর্ম সেখানেই লীগ😃
"ঠিক হয়েছে
এইভাবে সমাজের কীট গুলো ধ্বংস হয়ে যাক"
যেখানেই ছাত্রলীগ সেখানেই হাহা রিয়েক্ট 😆
Ahmed Hasib কমেন্টেও হাহা রিয়েক্ট
Anup Dey ছাত্রলীগের দরবারে শুধু হাহা রি মেলা🤣
এদের আর মদ খেয়ে মানুষ হওয়া হলো না। মদ খাবি লাশ হবি৷
Muhsin Erom শেয়ার মারলাম
জিবরাঈল মাটির নিচে ফরমালিন মুক্ত মদ নিয়ে বসে আছে যাবা আর খাবা
তাদের জন্য মদ গাজা ইয়াবার পক্ষ থেকে গভীর সমবেদনা
অপকর্মের টাকার পাওয়ার বলে কথা
এরা শামীম হুজুরের শিষ্য মনেহয়
Tuhin Tawhid হে নাকি হারা দিন ই নামাজের মইধ্যে থাহে
"এই নিউজটার মধ্যে 6 হাজার লাইক, 3 হাজার হা হা রিএক্ট, 256 টি সেড রিএক্ট, এতেই বুঝাযায় বদরুললীগকে মানুষ কত বেশি মোহাব্বত করে 😃😃😃"
ছাত্রলীগ এগুলো করতে পারে না এরা বিএনপি জামাত
মনে হয় সেফুদার ছাত্র হতে চেয়েছিল ☺️☺️☺️
ওদের জানাযা কে পড়াবে? জিম হ্যা খা তাপস নাকি কুষ্টিয়ার এসপি নাহ মুফতি শামীম ওসমান
হারাম খেয়ে আরাম করতে গিয়ে ব্যারামে মইরা গেছে🥴
এটা মিথ্যা নিউজ ছাত্র লীগ খুবই পরহেজগার ওরা কখনও মদপাণ করে না।😄😄😄
নিচ্চয় বিরোধী দলের হাত আছে এখানে 🙄 এই বানী শুনবার অপেক্ষা আমার মন 😁
"যাক, করোনা কালীন সময় এতো সুন্দর একটা নিউজ 😬"
নেশা খাবি খা মরে যাবি যা
"ভেজাল মুক্ত মদ চাই,,,
হোক প্রতাবাদ,,,,
জাতি আজ ৩ টা সোনা কে হারালো,,,"
Naj Mul স্যার আপনি একটা বেন্ডের নাম বলে দিলেও তো পারেন।
"Sharif Tazammul অফিসার ব্লুকে আরো আপড়েট করা হোক,
এখন খেলে মাথা ড়ুলে না,"
Naj Mul রই গাছ গুলো আরো ভালো করে চিলা হোক আগে রইগুলো খেলে অনেক বেশি দইত্তো এখনকার রইগুলো খেলে আগের মতন তেমন একটা দরে না
Sharif Tazammul rip Md Sala Uddin
শামীমকে দিয়ে যানাযার নামাজ পড়ানর জন্য জোর দাবি জানাচছি
